proxy,status,location,real_location,error
http://202.136.89.142:27503,0,Asia/Dhaka,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b67144c0>, 'Connection to 202.136.89.142 timed out. (connect timeout=5)')))"
socks4://103.134.98.33:83,0,Asia/Kolkata,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by NewConnectionError('<urllib3.contrib.socks.SOCKSHTTPSConnection object at 0x7166b71f2ec0>: Failed to establish a new connection: [Errno 111] Connection refused'))"
http://141.136.56.104:999,0,America/Caracas,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b71f01c0>, 'Connection to 141.136.56.104 timed out. (connect timeout=5)')))"
socks4://72.10.160.171:18433,0,America/Toronto,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by NewConnectionError('<urllib3.contrib.socks.SOCKSHTTPSConnection object at 0x7166b7128d00>: Failed to establish a new connection: [Errno 111] Connection refused'))"
http://172.232.121.132:8080,0,Asia/Kolkata,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b71b3340>, 'Connection to 172.232.121.132 timed out. (connect timeout=5)')))"
socks4://79.106.170.126:4145,0,Europe/Tirane,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ConnectTimeoutError(<urllib3.contrib.socks.SOCKSHTTPSConnection object at 0x7166b71d00d0>, 'Connection to ipinfo.io timed out. (connect timeout=5)'))"
socks4://68.1.210.163:4145,0,America/Los_Angeles,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1007)')))"
http://111.72.198.12:2324,0,Asia/Shanghai,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7166b71f2b90>: Failed to establish a new connection: [Errno 111] Connection refused')))"
socks4://174.138.176.78:20108,0,America/New_York,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by NewConnectionError('<urllib3.contrib.socks.SOCKSHTTPSConnection object at 0x7166b71d2650>: Failed to establish a new connection: [Errno 111] Connection refused'))"
socks4://184.178.172.26:1080,0,America/New_York,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ConnectTimeoutError(<urllib3.contrib.socks.SOCKSHTTPSConnection object at 0x7166b71d2a10>, 'Connection to ipinfo.io timed out. (connect timeout=5)'))"
socks4://108.146.73.137:8081,0,America/Chicago,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ConnectTimeoutError(<urllib3.contrib.socks.SOCKSHTTPSConnection object at 0x7166b7107880>, 'Connection to ipinfo.io timed out. (connect timeout=5)'))"
socks4://74.146.158.65:3128,0,America/New_York,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ConnectTimeoutError(<urllib3.contrib.socks.SOCKSHTTPSConnection object at 0x7166b71f0580>, 'Connection to ipinfo.io timed out. (connect timeout=5)'))"
socks4://136.214.159.148:8081,0,America/New_York,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ConnectTimeoutError(<urllib3.contrib.socks.SOCKSHTTPSConnection object at 0x7166b67bf250>, 'Connection to ipinfo.io timed out. (connect timeout=5)'))"
http://103.145.132.16:8080,0,Asia/Dhaka,Failed,"TimeoutError: HTTPSConnectionPool(host='ipinfo.io', port=443): Read timed out. (read timeout=5)"
socks4://192.111.138.29:4145,0,America/New_York,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1007)')))"
socks4://154.201.56.204:3128,0,America/Chicago,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ConnectTimeoutError(<urllib3.contrib.socks.SOCKSHTTPSConnection object at 0x7166b71d1090>, 'Connection to ipinfo.io timed out. (connect timeout=5)'))"
socks4://192.252.216.81:4145,0,America/New_York,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate in certificate chain (_ssl.c:1007)')))"
socks4://45.128.133.225:1080,0,Europe/Brussels,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ConnectTimeoutError(<urllib3.contrib.socks.SOCKSHTTPSConnection object at 0x7166b6715bd0>, 'Connection to ipinfo.io timed out. (connect timeout=5)'))"
http://182.204.181.77:1080,0,Asia/Shanghai,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7166b67bcd90>: Failed to establish a new connection: [Errno 111] Connection refused')))"
socks4://80.221.228.237:3128,0,Europe/Helsinki,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ConnectTimeoutError(<urllib3.contrib.socks.SOCKSHTTPSConnection object at 0x7166b71f2980>, 'Connection to ipinfo.io timed out. (connect timeout=5)'))"
socks4://122.248.46.26:4145,0,Asia/Jakarta,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ConnectTimeoutError(<urllib3.contrib.socks.SOCKSHTTPSConnection object at 0x7166b716e410>, 'Connection to ipinfo.io timed out. (connect timeout=5)'))"
socks4://190.144.228.198:3128,0,America/Bogota,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ConnectTimeoutError(<urllib3.contrib.socks.SOCKSHTTPSConnection object at 0x7166b6715840>, 'Connection to ipinfo.io timed out. (connect timeout=5)'))"
socks4://173.212.237.43:62503,0,Europe/Paris,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ConnectTimeoutError(<urllib3.contrib.socks.SOCKSHTTPSConnection object at 0x7166b71d39d0>, 'Connection to ipinfo.io timed out. (connect timeout=5)'))"
socks4://109.120.222.90:1080,0,Europe/Sofia,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by NewConnectionError('<urllib3.contrib.socks.SOCKSHTTPSConnection object at 0x7166b6714100>: Failed to establish a new connection: [Errno 104] Connection reset by peer'))"
http://94.249.220.135:49200,0,Europe/Berlin,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b71b2980>, 'Connection to 94.249.220.135 timed out. (connect timeout=5)')))"
socks4://89.232.204.52:80,0,Asia/Yekaterinburg,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ConnectTimeoutError(<urllib3.contrib.socks.SOCKSHTTPSConnection object at 0x7166b71d1480>, 'Connection to ipinfo.io timed out. (connect timeout=5)'))"
socks4://222.165.234.147:52667,0,Asia/Jakarta,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ConnectTimeoutError(<urllib3.contrib.socks.SOCKSHTTPSConnection object at 0x7166b6714310>, 'Connection to ipinfo.io timed out. (connect timeout=5)'))"
socks4://88.109.167.96:139,0,Asia/Kolkata,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ConnectTimeoutError(<urllib3.contrib.socks.SOCKSHTTPSConnection object at 0x7166b71f0040>, 'Connection to ipinfo.io timed out. (connect timeout=5)'))"
http://222.67.8.128:1080,0,Asia/Shanghai,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b7189840>, 'Connection to 222.67.8.128 timed out. (connect timeout=5)')))"
socks4://154.6.99.224:3128,0,America/New_York,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ConnectTimeoutError(<urllib3.contrib.socks.SOCKSHTTPSConnection object at 0x7166b71d0250>, 'Connection to ipinfo.io timed out. (connect timeout=5)'))"
http://103.67.84.146:8080,0,Asia/Jakarta,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b6716440>, 'Connection to 103.67.84.146 timed out. (connect timeout=5)')))"
socks4://179.1.203.75:999,0,America/Bogota,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ConnectTimeoutError(<urllib3.contrib.socks.SOCKSHTTPSConnection object at 0x7166b6714490>, 'Connection to ipinfo.io timed out. (connect timeout=5)'))"
socks4://133.16.8.14:80,0,Asia/Tokyo,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ConnectTimeoutError(<urllib3.contrib.socks.SOCKSHTTPSConnection object at 0x7166b71f1d50>, 'Connection to ipinfo.io timed out. (connect timeout=5)'))"
socks4://77.104.75.97:5678,0,Asia/Tehran,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ConnectTimeoutError(<urllib3.contrib.socks.SOCKSHTTPSConnection object at 0x7166b67bca60>, 'Connection to ipinfo.io timed out. (connect timeout=5)'))"
socks4://103.109.59.209:1080,0,Asia/Dhaka,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ConnectTimeoutError(<urllib3.contrib.socks.SOCKSHTTPSConnection object at 0x7166b71f3b50>, 'Connection to ipinfo.io timed out. (connect timeout=5)'))"
http://186.148.31.19:999,0,America/Santiago,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b6716680>, 'Connection to 186.148.31.19 timed out. (connect timeout=5)')))"
socks4://50.228.68.83:80,0,America/New_York,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ConnectTimeoutError(<urllib3.contrib.socks.SOCKSHTTPSConnection object at 0x7166b71d00d0>, 'Connection to ipinfo.io timed out. (connect timeout=5)'))"
socks4://154.88.90.43:8080,0,Asia/Hong_Kong,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ConnectTimeoutError(<urllib3.contrib.socks.SOCKSHTTPSConnection object at 0x7166b67bf460>, 'Connection to ipinfo.io timed out. (connect timeout=5)'))"
socks4://47.74.46.81:80,0,Asia/Tokyo,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate (_ssl.c:1007)')))"
socks4://192.252.208.70:14282,0,America/New_York,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate in certificate chain (_ssl.c:1007)')))"
socks4://192.168.1.240:33219,0,,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by NewConnectionError('<urllib3.contrib.socks.SOCKSHTTPSConnection object at 0x7166b71f0310>: Failed to establish a new connection: [Errno 113] No route to host'))"
socks4://184.178.172.28:15294,0,America/New_York,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate in certificate chain (_ssl.c:1007)')))"
http://103.160.41.65:8080,0,Asia/Jakarta,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b6717940>, 'Connection to 103.160.41.65 timed out. (connect timeout=5)')))"
socks4://166.62.121.127:45248,0,America/Phoenix,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by NewConnectionError('<urllib3.contrib.socks.SOCKSHTTPSConnection object at 0x7166b716d6c0>: Failed to establish a new connection: [Errno 111] Connection refused'))"
socks4://8.212.165.164:8081,0,Asia/Manila,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate (_ssl.c:1007)')))"
socks4://185.66.88.86:57752,0,Europe/Kiev,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ConnectTimeoutError(<urllib3.contrib.socks.SOCKSHTTPSConnection object at 0x7166b67bdb40>, 'Connection to ipinfo.io timed out. (connect timeout=5)'))"
socks4://107.180.90.88:32168,0,America/New_York,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ConnectTimeoutError(<urllib3.contrib.socks.SOCKSHTTPSConnection object at 0x7166b67bde70>, 'Connection to ipinfo.io timed out. (connect timeout=5)'))"
socks4://115.242.204.122:5678,0,Asia/Kolkata,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ConnectTimeoutError(<urllib3.contrib.socks.SOCKSHTTPSConnection object at 0x7166b71d0a90>, 'Connection to ipinfo.io timed out. (connect timeout=5)'))"
socks4://5.9.43.92:38527,0,Europe/Berlin,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ConnectTimeoutError(<urllib3.contrib.socks.SOCKSHTTPSConnection object at 0x7166b67bf310>, 'Connection to ipinfo.io timed out. (connect timeout=5)'))"
socks4://198.189.32.10:80,0,America/Los_Angeles,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ConnectTimeoutError(<urllib3.contrib.socks.SOCKSHTTPSConnection object at 0x7166b71d2110>, 'Connection to ipinfo.io timed out. (connect timeout=5)'))"
socks4://117.59.217.237:83,0,Asia/Shanghai,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ConnectTimeoutError(<urllib3.contrib.socks.SOCKSHTTPSConnection object at 0x7166b71f0340>, 'Connection to ipinfo.io timed out. (connect timeout=5)'))"
socks4://202.159.107.137:8080,0,Asia/Jakarta,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by NewConnectionError('<urllib3.contrib.socks.SOCKSHTTPSConnection object at 0x7166b67becb0>: Failed to establish a new connection: [Errno 111] Connection refused'))"
http://222.67.15.76:1080,0,Asia/Shanghai,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b71f0b50>, 'Connection to 222.67.15.76 timed out. (connect timeout=5)')))"
